build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,  probe_time_ms,  sort_time_ms
 1763479728,  47.0793217182,              1,          670917936,           1.0000000000,      build_size, 1.0000000000,         64,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,    rtx_index,           32,  87.2427200317,  0.0000000000
 1763479728,  48.3498872757,              1,          670917936,           1.0000000000,      build_size, 1.0000000000,         64,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,    rtx_index,           32,  20.4605632782, 24.5596160889
 3568897712,  95.9406906128,              1,         1383777968,           1.0000000000,      build_size, 1.0000000000,         64,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,    rtx_index,           32,  96.6680526733,  0.0000000000
 3568897712,  96.8437767029,              1,         1383777968,           1.0000000000,      build_size, 1.0000000000,         64,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,    rtx_index,           32,  27.5472385406, 24.5473281860
 3535458992,  94.4492859840,              1,         1350339248,           1.0000000000,      build_size, 1.0000000000,         64,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,    rtx_index,           32,  96.4706680298,  0.0000000000
 3535458992,  95.3252356529,              1,         1350339248,           1.0000000000,      build_size, 1.0000000000,         64,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,    rtx_index,           32,  24.8942466736, 24.6550399780
 6966449328, 193.2175330162,              1,         2596213808,           1.0000000000,      build_size, 1.0000000000,         64,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,    rtx_index,           32, 104.8504058838,  0.0000000000
 6966449328, 194.1318256378,              1,         2596213808,           1.0000000000,      build_size, 1.0000000000,         64,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,    rtx_index,           32,  42.1101371765, 24.6069244385
 6906797232, 192.0484298706,              1,         2536561712,           1.0000000000,      build_size, 1.0000000000,         64,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,    rtx_index,           32, 104.8600067139,  0.0000000000
 6906797232, 192.5737853050,              1,         2536561712,           1.0000000000,      build_size, 1.0000000000,         64,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,    rtx_index,           32,  34.8335937500, 24.6558525085
     935423,   0.1270848010,              1,             393216,           1.0000000000,      build_size, 1.0000000000,         64,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,  15.3114816666,  0.0000000000
     935423,   0.1265088024,              1,             393216,           1.0000000000,      build_size, 1.0000000000,         64,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   4.8855039597, 24.3990528107
     935423,   0.1081600027,              1,             393216,           1.0000000000,      build_size, 1.0000000000,         64,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,  14.9401472092,  0.0000000000
     935423,   0.1276928008,              1,             393216,           1.0000000000,      build_size, 1.0000000000,         64,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   4.7892480850, 24.4127738953
