build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,  probe_time_ms, sort_time_ms
  904484016,  23.3707650423,              1,          358201264,           1.0000000000,      build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,    rtx_index,           32,  77.7322052002, 0.0000000000
  904484016,  24.3190211535,              1,          358201264,           1.0000000000,      build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,    rtx_index,           32,  20.4069438934, 6.3744127274
  903411632,  21.3715839624,              1,          357128880,           1.0000000000,      build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,    rtx_index,           32,  77.6462249756, 0.0000000000
  903411632,  22.2293180704,              1,          357128880,           1.0000000000,      build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,    rtx_index,           32,  19.9833213806, 6.3911807060
 1814501808,  47.2331067562,              1,          721940016,           1.0000000000,      build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,    rtx_index,           32,  85.7253875732, 0.0000000000
 1814501808,  47.6179705620,              1,          721940016,           1.0000000000,      build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,    rtx_index,           32,  22.8220932007, 6.3621119499
 1807610800,  42.2752258301,              1,          715049008,           1.0000000000,      build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,    rtx_index,           32,  85.7444732666, 0.0000000000
 1807610800,  42.8297790527,              1,          715049008,           1.0000000000,      build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,    rtx_index,           32,  22.4169986725, 6.3096832275
 3600656816,  93.5941042900,              1,         1415537072,           1.0000000000,      build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,    rtx_index,           32,  94.2049270630, 0.0000000000
 3600656816,  93.6262280464,              1,         1415537072,           1.0000000000,      build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,    rtx_index,           32,  26.6565242767, 6.3668416977
 3583006768,  82.8521353722,              1,         1397887024,           1.0000000000,      build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,    rtx_index,           32,  94.4263488770, 0.0000000000
 3583006768,  83.0878780365,              1,         1397887024,           1.0000000000,      build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,    rtx_index,           32,  25.4844478607, 6.4366591454
