build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity,  i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,    probe_time_ms,     sort_time_ms
  169097727,   1.0323071904,              1,           67108864,           1.0000000000,       build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     8.6620672226,     7.9845952034
  169097727,   0.9657152027,              1,           67108864,           1.0000000000,       build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,   167.3804016113,     0.0000000000
  169097727,   1.0321280047,              1,           67108864,           1.0000000000,       build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,     8.4076734543,     7.9925503731
  338185727,   1.8731712192,              1,          134217728,           1.0000000000,       build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   232.6954254150,     0.0000000000
  338185727,   2.0018623665,              1,          134217728,           1.0000000000,       build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     9.3617984772,     7.9886335373
  338185727,   1.8723008007,              1,          134217728,           1.0000000000,       build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,   232.7616638184,     0.0000000000
  338185727,   2.0013759643,              1,          134217728,           1.0000000000,       build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,     8.9238977432,     7.9779455185
  676361727,   3.6939583838,              1,          268435456,           1.0000000000,       build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   273.3474304199,     0.0000000000
  676361727,   3.9546688020,              1,          268435456,           1.0000000000,       build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    10.9268224716,     7.9731264114
  676361727,   3.6957951605,              1,          268435456,           1.0000000000,       build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,   273.2531738281,     0.0000000000
  676361727,   3.9500095963,              1,          268435456,           1.0000000000,       build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,     9.3913600922,     7.9828415871
 1352713727,   7.5150272191,              1,          536870912,           1.0000000000,       build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   303.7872741699,     0.0000000000
 1352713727,   7.8431424081,              1,          536870912,           1.0000000000,       build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    13.8631103516,     7.9813822746
 1352713727,   7.5192896843,              1,          536870912,           1.0000000000,       build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,   303.4597717285,     0.0000000000
 1352713727,   7.8428416789,              1,          536870912,           1.0000000000,       build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,     9.8043201447,     7.9775743484
  676361727,   3.9474560410,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               13,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.0326848000,     0.0000000000
  676361727,   3.9409664065,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               13,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.0292224001,     0.0689152017
  676361727,   3.9470463991,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               15,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.0685632005,     0.0000000000
  676361727,   3.9447552413,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               15,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.0590592004,     0.0577408008
  676361727,   3.9452031910,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               17,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.2895615995,     0.0000000000
  676361727,   3.9417664349,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               17,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.1709695995,     0.0635072000
  676361727,   3.9435392618,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               19,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     1.1637376070,     0.0000000000
  676361727,   3.8515200436,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               19,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.2895743966,     0.0763520032
  676361727,   3.7425152153,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               21,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     4.5635006905,     0.0000000000
  676361727,   3.7553216487,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               21,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.5420991898,     0.1861632019
