build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_key_range, i_key_size, i_log_build_size, i_log_key_range_factor, i_log_num_batches, i_log_probe_size, i_log_range_size, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,    probe_time_ms,  sort_time_ms
 6786155704, 198.9548080444,              1,         2356445744,    67108864,         64,               26,                      0,                 0,               27,                0,      5,             0,            1,    rtx_index,           32,    28.6914306641, 57.6593788147
 6786155704, 196.5658884048,              1,         2356445744,    67108864,         64,               26,                      0,                 0,               27,                2,      5,             0,            0,    rtx_index,           32,   365.0831726074,  0.0000000000
 6786155704, 199.0171386719,              1,         2356445744,    67108864,         64,               26,                      0,                 0,               27,                2,      5,             0,            1,    rtx_index,           32,    68.2260498047, 57.6520004272
 6786155704, 196.6876111984,              1,         2356445744,    67108864,         64,               26,                      0,                 0,               27,                4,      5,             0,            0,    rtx_index,           32,  1067.5627929688,  0.0000000000
 6786155704, 199.1256750107,              1,         2356445744,    67108864,         64,               26,                      0,                 0,               27,                4,      5,             0,            1,    rtx_index,           32,   222.0645812988, 57.6450363159
 6786155704, 197.2189500809,              1,         2356445744,    67108864,         64,               26,                      0,                 0,               27,                6,      5,             0,            0,    rtx_index,           32,  3754.0688476562,  0.0000000000
 6786155704, 199.6034929276,              1,         2356445744,    67108864,         64,               26,                      0,                 0,               27,                6,      5,             0,            1,    rtx_index,           32,   844.9052856445, 57.6035972595
 6786155704, 198.2284580231,              1,         2356445744,    67108864,         64,               26,                      0,                 0,               27,                8,      5,             0,            0,    rtx_index,           32, 14406.2925781250,  0.0000000000
 6786155704, 200.1256956100,              1,         2356445744,    67108864,         64,               26,                      0,                 0,               27,                8,      5,             0,            1,    rtx_index,           32,  3346.6699707031, 57.6101188660
 6786155704, 199.5707757950,              1,         2356445744,    67108864,         64,               26,                      0,                 0,               27,               10,      5,             0,            0,    rtx_index,           32, 56920.4703125000,  0.0000000000
 6786155704, 200.3674661636,              1,         2356445744,    67108864,         64,               26,                      0,                 0,               27,               10,      5,             0,            1,    rtx_index,           32, 13312.4263671875, 57.5930046082
 6958550576, 211.9441194534,              1,         2588314032,   268435456,         64,               26,                      2,                 0,               27,               10,      5,             0,            0,    rtx_index,           32, 15663.8707031250,  0.0000000000
 6958550576, 211.2059137344,              1,         2588314032,   268435456,         64,               26,                      2,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,  3379.8882324219, 57.5950523376
 7105699120, 215.1040109634,              1,         2735462576,  1073741824,         64,               26,                      4,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  5407.0674804687,  0.0000000000
 7105699120, 216.0695226669,              1,         2735462576,  1073741824,         64,               26,                      4,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   875.7065795898, 57.6728507996
 7151355056, 215.9645656586,              1,         2781118512,  4294967296,         64,               26,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  2203.9466796875,  0.0000000000
 7151355056, 217.6634864807,              1,         2781118512,  4294967296,         64,               26,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   317.0758483887, 57.8401786804
 7158398512, 215.9332565308,              1,         2788161968, 17179869184,         64,               26,                      8,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  1027.7900146484,  0.0000000000
 7158398512, 217.7560482025,              1,         2788161968, 17179869184,         64,               26,                      8,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   318.8795654297, 57.8578239441
 7157029552, 216.1269588470,              1,         2786793008, 68719476736,         64,               26,                     10,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   527.8553710938,  0.0000000000
 7157029552, 217.6303356171,              1,         2786793008, 68719476736,         64,               26,                     10,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   237.4725646973, 57.8706939697
 3597350960, 106.6160190582,              1,         1412230192,  2147483648,         64,               25,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  2105.2521972656,  0.0000000000
 3597350960, 108.9577675819,              1,         1412230192,  2147483648,         64,               25,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   238.0766632080, 57.6874427795
 1812036784,  53.9291577816,              1,          719473968,  1073741824,         64,               24,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  2002.6634277344,  0.0000000000
 1812036784,  55.3403452396,              1,          719473968,  1073741824,         64,               24,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   235.4196166992, 57.1932487488
  903461040,  26.4197247505,              1,          357177264,   536870912,         64,               23,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  1798.4628417969,  0.0000000000
  903461040,  27.3013056278,              1,          357177264,   536870912,         64,               23,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   235.4924926758, 56.9767364502
  450860336,  13.3540991783,              1,          177716016,   268435456,         64,               22,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  1415.3683105469,  0.0000000000
  450860336,  13.8457214832,              1,          177716016,   268435456,         64,               22,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   231.1502868652, 56.9079559326
  227085872,   6.9211968720,              1,           90511152,   134217728,         64,               21,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  1032.7926269531,  0.0000000000
  227085872,   7.1434047401,              1,           90511152,   134217728,         64,               21,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   224.6827301025, 56.8883201599
  113934512,   3.4678527892,              1,           45644592,    67108864,         64,               20,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   748.4853759766,  0.0000000000
  113934512,   3.5880191952,              1,           45644592,    67108864,         64,               20,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   219.9037719727, 56.8814712524
   56599344,   1.7364928022,              1,           22451888,    33554432,         64,               19,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   493.6812500000,  0.0000000000
   56599344,   1.7753151760,              1,           22451888,    33554432,         64,               19,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   217.4238708496, 56.8750335693
