build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_key_range, i_key_size, i_log_build_size, i_log_key_range_factor, i_log_num_batches, i_log_probe_size, i_log_range_size, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,    probe_time_ms,  sort_time_ms
 1812036784,  53.3010950565,              1,          719473968,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  1999.4132324219,  0.0000000000
 1812036784,  54.6957496643,              1,          719473968,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   236.0301452637, 14.7680831909
  903461040,  26.6756921768,              1,          357177264,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  1796.1742187500,  0.0000000000
  903461040,  27.5325572491,              1,          357177264,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   234.3300872803, 14.7099390030
  450860336,  13.5977854371,              1,          177716016,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  1414.7298095703,  0.0000000000
  450860336,  14.0570816398,              1,          177716016,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   233.0314727783, 14.6078912735
  227085872,   6.9973055720,              1,           90511152,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  1033.2176513672,  0.0000000000
  227085872,   7.2203967690,              1,           90511152,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   226.5126892090, 14.6060928345
  113934512,   3.4799615741,              1,           45644592,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   746.5519165039,  0.0000000000
  113934512,   3.5874880373,              1,           45644592,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   219.4939575195, 14.6034688950
   56599344,   1.7396479949,              1,           22451888,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   489.2362426758,  0.0000000000
   56599344,   1.7747071713,              1,           22451888,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   217.4236175537, 14.6087741852
 2579848319,  11.0735104918,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                0,      5,             0,            0,  b_link_tree,           32,   104.1165573120,  0.0000000000
 2579848319,  11.0754752278,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                0,      5,             0,            1,  b_link_tree,           32,    65.1976715088, 14.7773630142
 2579848319,  11.0788993478,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                2,      5,             0,            0,  b_link_tree,           32,   170.3798767090,  0.0000000000
 2579848319,  11.0747584999,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                2,      5,             0,            1,  b_link_tree,           32,    74.8916351318, 14.7800960541
 2579848319,  11.0707904458,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                4,      5,             0,            0,  b_link_tree,           32,   441.1567077637,  0.0000000000
 2579848319,  11.0830782831,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                4,      5,             0,            1,  b_link_tree,           32,    95.7989685059, 14.7740478516
 2579848319,  11.0767296612,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                6,      5,             0,            0,  b_link_tree,           32,  1494.1770751953,  0.0000000000
 2579848319,  11.0742912173,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                6,      5,             0,            1,  b_link_tree,           32,   198.7548980713, 14.7737855911
 2579848319,  11.0746752322,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                8,      5,             0,            0,  b_link_tree,           32,  5660.9700195312,  0.0000000000
 2579848319,  11.0763136208,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                8,      5,             0,            1,  b_link_tree,           32,   653.1263549805, 14.7696704865
 2579848319,  11.0750464618,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32, 22269.4339843750,  0.0000000000
 2579848319,  11.0684416890,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,  2434.4564941406, 14.7685440063
 2579848319,  11.0806592405,              1,         1227134592,   268435456,         32,               26,                      2,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,  5666.7468750000,  0.0000000000
 2579848319,  11.0810943365,              1,         1227134592,   268435456,         32,               26,                      2,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,   650.1495239258, 14.7728384018
 2579848319,  11.0883328080,              1,         1227134592,  1073741824,         32,               26,                      4,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,  1498.0292724609,  0.0000000000
 2579848319,  11.0888191938,              1,         1227134592,  1073741824,         32,               26,                      4,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,   202.7906646729, 14.7753601074
 1289929599,   5.5782847375,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,   429.3896911621,  0.0000000000
 1289929599,   5.5725504339,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    96.6923004150, 14.6384000778
  644970239,   2.8077951908,              1,          306784512,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,   407.0454284668,  0.0000000000
  644970239,   2.8015999615,              1,          306784512,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    94.4471176147, 14.6095296860
  322490367,   1.4274560079,              1,          153392640,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,   372.0414001465,  0.0000000000
  322490367,   1.4294527836,              1,          153392640,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    86.8194107056, 14.6132160187
  161250047,   0.7471232105,              1,           76696832,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,   313.5552551270,  0.0000000000
  161250047,   0.7472896054,              1,           76696832,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    86.2070220947, 14.6096769333
   80630399,   0.4036736013,              1,           38348928,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,   225.0246520996,  0.0000000000
   80630399,   0.4058431983,              1,           38348928,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    85.2549316406, 14.6136703491
   40319871,   0.2249087958,              1,           19174784,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,   140.2106933594,  0.0000000000
   40319871,   0.2238976026,              1,           19174784,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    79.7681457520, 14.6022016525
   20165247,   0.1255744005,              1,            9587840,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,   104.6394561768,  0.0000000000
   20165247,   0.1260096008,              1,            9587840,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    79.7266235352, 14.6040832520
