build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity,  i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,    probe_time_ms,     sort_time_ms
   84424191,   0.2621888012,              1,           33554432,           1.0000000000,       build_size, 1.0000000000,         32,               22,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,    24.9975040436,     0.0000000000
   84424191,   0.2673279993,              1,           33554432,           1.0000000000,       build_size, 1.0000000000,         32,               22,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     4.4346624374,     5.8420735359
   84424191,   0.2614784002,              1,           33554432,           1.0000000000,       build_size, 1.0000000000,         32,               22,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,    25.0095874786,     0.0000000000
   84424191,   0.2671808008,              1,           33554432,           1.0000000000,       build_size, 1.0000000000,         32,               22,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,     4.3816959381,     5.8435392380
  168842751,   0.6488063850,              1,           67108864,           1.0000000000,       build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,    32.6029312134,     0.0000000000
  168842751,   0.6819520041,              1,           67108864,           1.0000000000,       build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     4.8229311943,     5.8355711937
  168842751,   0.6509695895,              1,           67108864,           1.0000000000,       build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,    32.5928955078,     0.0000000000
  168842751,   0.6845376052,              1,           67108864,           1.0000000000,       build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,     4.6092478752,     5.8337471008
  337679871,   1.3615231916,              1,          134217728,           1.0000000000,       build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,    85.7423873901,     0.0000000000
  337679871,   1.4294784039,              1,          134217728,           1.0000000000,       build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     5.4980799675,     5.8349184036
