build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_key_range, i_key_size, i_log_build_size, i_log_key_range_factor, i_log_num_batches, i_log_probe_size, i_log_range_size, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,    probe_time_ms,  sort_time_ms
 1350704639,   5.4985535681,              1,          536870912,  1073741824,         32,               26,                      4,                 0,               27,               10,      5,             0,            0, sorted_array,           32,  1480.5725341797,  0.0000000000
 1350704639,   5.7460607827,              1,          536870912,  1073741824,         32,               26,                      4,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    17.8315456390, 11.0266368866
  675355135,   2.7419391811,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   417.0899536133,  0.0000000000
  675355135,   2.8660800129,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     9.2797437668, 10.9760509491
  337679871,   1.3614912026,              1,          134217728,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   329.6748779297,  0.0000000000
  337679871,   1.4191296093,              1,          134217728,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     8.1265026093, 10.9564159393
  168842751,   0.6436544016,              1,           67108864,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   158.6374603271,  0.0000000000
  168842751,   0.6693759836,              1,           67108864,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     7.1174400330, 10.9356990814
   84424191,   0.2398912024,              1,           33554432,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,    94.1916229248,  0.0000000000
   84424191,   0.2570687983,              1,           33554432,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     7.1622655869, 10.9321792603
   42214911,   0.1491839988,              1,           16777216,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,    92.7072250366,  0.0000000000
   42214911,   0.1596287986,              1,           16777216,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     6.9691072464, 10.9316287994
   21110271,   0.1094272010,              1,            8388608,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,    90.4433288574,  0.0000000000
   21110271,   0.1103744011,              1,            8388608,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     6.5613503456, 10.9418432236
   10557951,   0.0915456021,              1,            4194304,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,    86.6861068726,  0.0000000000
   10557951,   0.0916224031,              1,            4194304,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     6.3074048042, 10.9188991547
 6786154680, 126.3218427658,              1,         2357201840,    67108864,         32,               26,                      0,                 0,               27,                0,      5,             0,            0,    rtx_index,           32,    74.9238662720,  0.0000000000
 6786154680, 127.9151423454,              1,         2357201840,    67108864,         32,               26,                      0,                 0,               27,                0,      5,             0,            1,    rtx_index,           32,    16.9420288086, 11.0579391479
 6786154680, 126.2134716034,              1,         2357201840,    67108864,         32,               26,                      0,                 0,               27,                2,      5,             0,            0,    rtx_index,           32,   235.9172607422,  0.0000000000
 6786154680, 127.9134408951,              1,         2357201840,    67108864,         32,               26,                      0,                 0,               27,                2,      5,             0,            1,    rtx_index,           32,    29.6568698883, 11.0567296982
 6786154680, 126.4270398140,              1,         2357201840,    67108864,         32,               26,                      0,                 0,               27,                4,      5,             0,            0,    rtx_index,           32,   687.8179687500,  0.0000000000
 6786154680, 127.9275329590,              1,         2357201840,    67108864,         32,               26,                      0,                 0,               27,                4,      5,             0,            1,    rtx_index,           32,    86.7332473755, 11.0589952469
 6786154680, 126.4135425568,              1,         2357201840,    67108864,         32,               26,                      0,                 0,               27,                6,      5,             0,            0,    rtx_index,           32,  2442.3367187500,  0.0000000000
 6786154680, 127.9010684967,              1,         2357201840,    67108864,         32,               26,                      0,                 0,               27,                6,      5,             0,            1,    rtx_index,           32,   325.5846862793, 11.0573440552
 6786154680, 126.4869971275,              1,         2357201840,    67108864,         32,               26,                      0,                 0,               27,                8,      5,             0,            0,    rtx_index,           32,  9366.1023437500,  0.0000000000
 6786154680, 127.9077067375,              1,         2357201840,    67108864,         32,               26,                      0,                 0,               27,                8,      5,             0,            1,    rtx_index,           32,  1286.5392578125, 11.0567422867
 6786154680, 126.5107451439,              1,         2357201840,    67108864,         32,               26,                      0,                 0,               27,               10,      5,             0,            0,    rtx_index,           32, 36963.8632812500,  0.0000000000
 6786154680, 127.9282194138,              1,         2357201840,    67108864,         32,               26,                      0,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,  5129.5182617188, 11.0573568344
 6958517168, 129.6417923927,              1,         2588281648,   268435456,         32,               26,                      2,                 0,               27,               10,      5,             0,            0,    rtx_index,           32, 11128.9740234375,  0.0000000000
 6958517168, 131.0016640663,              1,         2588281648,   268435456,         32,               26,                      2,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,  1297.1071533203, 11.0430402756
 7105835824, 132.3281337738,              1,         2735600304,  1073741824,         32,               26,                      4,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  3870.9984863281,  0.0000000000
 7105835824, 133.4606408119,              1,         2735600304,  1073741824,         32,               26,                      4,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   339.1098693848, 11.1157249451
 3597332400,  67.2345852852,              1,         1412212656,  2147483648,         32,               25,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  1387.9642089844,  0.0000000000
 3597332400,  68.3851840019,              1,         1412212656,  2147483648,         32,               25,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    95.5991806030, 11.1177728653
 1812027056,  33.3822395086,              1,          719465264,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,  1236.6045166016,  0.0000000000
 1812027056,  34.4337151051,              1,          719465264,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    92.4223297119, 11.0948097229
  903205552,  16.1810688734,              1,          356922800,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   987.1158813477,  0.0000000000
  903205552,  16.7765954733,              1,          356922800,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    91.9306427002, 11.0061567307
  450685616,   7.7011840820,              1,          177542320,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   567.6503051758,  0.0000000000
  450685616,   7.9786367536,              1,          177542320,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    90.6750030518, 10.9089090347
  227180336,   3.5553727895,              1,           90606640,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   170.0673797607,  0.0000000000
  227180336,   3.6579264373,              1,           90606640,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    88.7070983887, 10.9201408386
  113938736,   1.6308672041,              1,           45649840,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   126.0214614868,  0.0000000000
  113938736,   1.6831680030,              1,           45649840,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    86.5972213745, 10.9399488449
   56681264,   0.9018624015,              1,           22534832,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   103.9433975220,  0.0000000000
   56681264,   0.9273408040,              1,           22534832,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    85.8728439331, 10.9410049438
 2577839231,   8.2142976403,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                0,      5,             0,            0,  b_link_tree,           32,    61.1646270752,  0.0000000000
 2577839231,   8.2182912529,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                0,      5,             0,            1,  b_link_tree,           32,    27.2343490601, 10.9445951462
 2577839231,   8.2271298051,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                2,      5,             0,            0,  b_link_tree,           32,   124.0515899658,  0.0000000000
 2577839231,   8.2155904472,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                2,      5,             0,            1,  b_link_tree,           32,    31.0263038635, 10.9453056335
 2577839231,   8.2220288754,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                4,      5,             0,            0,  b_link_tree,           32,   348.2033508301,  0.0000000000
 2577839231,   8.2209216833,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                4,      5,             0,            1,  b_link_tree,           32,    38.7985404968, 10.9512063980
 2577839231,   8.2196288049,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                6,      5,             0,            0,  b_link_tree,           32,  1210.9531250000,  0.0000000000
 2577839231,   8.2152704954,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                6,      5,             0,            1,  b_link_tree,           32,    80.2875335693, 10.9485118866
 2577839231,   8.2153855503,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                8,      5,             0,            0,  b_link_tree,           32,  4617.1964843750,  0.0000000000
 2577839231,   8.2147648036,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                8,      5,             0,            1,  b_link_tree,           32,   256.2609008789, 10.9507455826
 2577839231,   8.2146432221,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32, 18186.1863281250,  0.0000000000
 2577839231,   8.2120064557,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,   970.8136718750, 10.9511421204
 2577839231,   8.2254400671,              1,         1227134592,   268435456,         32,               26,                      2,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,  4619.4300781250,  0.0000000000
 2577839231,   8.2228096545,              1,         1227134592,   268435456,         32,               26,                      2,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,   258.7967041016, 10.9576450348
 2577839231,   8.2383809686,              1,         1227134592,  1073741824,         32,               26,                      4,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,  1213.2529296875,  0.0000000000
 2577839231,   8.2445440650,              1,         1227134592,  1073741824,         32,               26,                      4,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    81.8705718994, 10.9850814819
 1288923007,   4.0912512064,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,   315.8097778320,  0.0000000000
 1288923007,   4.0967231244,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    40.3668991089, 10.9495872498
  644464383,   2.0124416135,              1,          306784512,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,   227.5912567139,  0.0000000000
  644464383,   2.0188991711,              1,          306784512,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    39.6476539612, 10.9611135483
  322235391,   0.9480512053,              1,          153392640,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,    69.1427841187,  0.0000000000
  322235391,   0.9495423999,              1,          153392640,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    37.3002243042, 10.9429504395
  161121023,   0.3509695977,              1,           76696832,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,    45.6478012085,  0.0000000000
  161121023,   0.3569792021,              1,           76696832,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    36.8197822571, 10.9411134720
   80563839,   0.1856575986,              1,           38348928,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,    42.8853004456,  0.0000000000
   80563839,   0.1903039997,              1,           38348928,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    36.4262786865, 10.9429376602
   40285055,   0.1264064008,              1,           19174784,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,    40.0758522034,  0.0000000000
   40285055,   0.1308416016,              1,           19174784,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    34.1239547729, 10.9263168335
   20145791,   0.1029440017,              1,            9587840,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,    39.6060356140,  0.0000000000
   20145791,   0.1033856018,              1,            9587840,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    33.4110015869, 10.9300991058
