build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_key_range, i_key_size, i_log_build_size, i_log_key_range_factor, i_log_num_batches, i_log_probe_size, i_log_range_size, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,     probe_time_ms,  sort_time_ms
 1348021759,  16.6675844789,              1,          536870912,    67108864,         32,               26,                      0,                 0,               27,                6,      5,             0,            1, sorted_array,           32,    122.7169021606, 31.9917884827
 1348021759,  15.9582270682,              1,          536870912,    67108864,         32,               26,                      0,                 0,               27,                8,      5,             0,            0, sorted_array,           32,  30693.1035156250,  0.0000000000
 1348021759,  16.7061378539,              1,          536870912,    67108864,         32,               26,                      0,                 0,               27,                8,      5,             0,            1, sorted_array,           32,    356.1862670898, 32.0867271423
 1348021759,  15.9938751638,              1,          536870912,    67108864,         32,               26,                      0,                 0,               27,               10,      5,             0,            0, sorted_array,           32, 120751.4093750000,  0.0000000000
 1348021759,  16.7174139261,              1,          536870912,    67108864,         32,               26,                      0,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    717.9131103516, 32.1420478821
 1348021759,  15.9070591927,              1,          536870912,   268435456,         32,               26,                      2,                 0,               27,               10,      5,             0,            0, sorted_array,           32,  30639.7562500000,  0.0000000000
 1348021759,  16.6767872572,              1,          536870912,   268435456,         32,               26,                      2,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    238.0945526123, 32.1199424744
 1348021759,  15.8934462786,              1,          536870912,  1073741824,         32,               26,                      4,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   8132.3666992188,  0.0000000000
 1348021759,  16.6759230137,              1,          536870912,  1073741824,         32,               26,                      4,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     80.1882049561, 32.1293434143
  674015743,   7.9879742712,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   2408.8970703125,  0.0000000000
  674015743,   8.3491008759,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     21.1942722321, 32.1646209717
  337012223,   3.9011263669,              1,          134217728,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   2312.1711914062,  0.0000000000
  337012223,   4.1811904222,              1,          134217728,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     17.6061634064, 32.0295612335
  168510975,   2.0019711927,              1,           67108864,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   2164.3450195312,  0.0000000000
  168510975,   2.1443968192,              1,           67108864,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     16.0873729706, 31.9478656769
   84260351,   1.0668287851,              1,           33554432,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   1926.3642578125,  0.0000000000
   84260351,   1.1558591686,              1,           33554432,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     15.1611839294, 32.3631366730
   42135039,   0.5520191900,              1,           16777216,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   1527.1944824219,  0.0000000000
   42135039,   0.5742271978,              1,           16777216,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     14.4560510635, 32.0082950592
   21072383,   0.3208896000,              1,            8388608,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,    900.2276000977,  0.0000000000
   21072383,   0.3387456005,              1,            8388608,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     13.8905279160, 31.9733951569
   10540543,   0.1584960015,              1,            4194304,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,    184.3304138184,  0.0000000000
   10540543,   0.1752959987,              1,            4194304,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     13.4315393448, 32.0203514099
 2575156351,  20.7057343602,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                0,      5,             0,            0,  b_link_tree,           32,    199.8232757568,  0.0000000000
 2575156351,  20.7637378454,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                0,      5,             0,            1,  b_link_tree,           32,     65.2683700562, 30.0294975281
 2575156351,  20.7217983425,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                2,      5,             0,            0,  b_link_tree,           32,    342.7385314941,  0.0000000000
 2575156351,  20.7415164471,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                2,      5,             0,            1,  b_link_tree,           32,    100.2736953735, 30.0396030426
 2575156351,  20.7022721231,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                4,      5,             0,            0,  b_link_tree,           32,    871.5708007812,  0.0000000000
 2575156351,  20.7502206743,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                4,      5,             0,            1,  b_link_tree,           32,    127.4707138062, 30.0155773163
 2575156351,  20.7045121670,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                6,      5,             0,            0,  b_link_tree,           32,   2969.7520996094,  0.0000000000
 2575156351,  20.7524738491,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                6,      5,             0,            1,  b_link_tree,           32,    293.1142089844, 30.0834556580
 2575156351,  20.7149502218,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                8,      5,             0,            0,  b_link_tree,           32,  11284.4363281250,  0.0000000000
 2575156351,  20.7976829290,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,                8,      5,             0,            1,  b_link_tree,           32,    963.5064575195, 30.1252479553
 2575156351,  20.7411968708,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,  44425.3273437500,  0.0000000000
 2575156351,  20.8065983295,              1,         1227134592,    67108864,         32,               26,                      0,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,   3693.4219238281, 30.1495231628
 2575156351,  20.6948602617,              1,         1227134592,   268435456,         32,               26,                      2,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,  11317.5828125000,  0.0000000000
 2575156351,  20.7535293579,              1,         1227134592,   268435456,         32,               26,                      2,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    981.3310424805, 30.2107902527
 2575156351,  20.7338815868,              1,         1227134592,  1073741824,         32,               26,                      4,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,   2983.2650878906,  0.0000000000
 2575156351,  20.7840958536,              1,         1227134592,  1073741824,         32,               26,                      4,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    313.1406188965, 30.1726970673
 1287583615,  10.3479232937,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,    852.9845581055,  0.0000000000
 1287583615,  10.3750784695,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    142.3698669434, 30.1101696014
  643796735,   5.1964031637,              1,          306784512,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,    813.4611816406,  0.0000000000
  643796735,   5.2176127791,              1,          306784512,  1073741824,         32,               24,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    130.0473175049, 30.1270717621
  321903615,   2.6763136134,              1,          153392640,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,    746.5957885742,  0.0000000000
  321903615,   2.6606399477,              1,          153392640,   536870912,         32,               23,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    117.1738571167, 30.1405822754
  160957183,   1.3970880076,              1,           76696832,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,    641.4830200195,  0.0000000000
  160957183,   1.3995135963,              1,           76696832,   268435456,         32,               22,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    111.8552383423, 30.1138885498
   80483967,   0.7092416018,              1,           38348928,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,    483.6934875488,  0.0000000000
   80483967,   0.7082815815,              1,           38348928,   134217728,         32,               21,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    108.8746566772, 30.0474433899
   40247167,   0.4113983992,              1,           19174784,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,    304.7597839355,  0.0000000000
   40247167,   0.4078847956,              1,           19174784,    67108864,         32,               20,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,    101.3345779419, 30.0207172394
   20128383,   0.2148992034,              1,            9587840,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            0,  b_link_tree,           32,    198.8807922363,  0.0000000000
   20128383,   0.2120191995,              1,            9587840,    33554432,         32,               19,                      6,                 0,               27,               10,      5,             0,            1,  b_link_tree,           32,     99.4612976074, 30.0832256317
