build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_key_range, i_key_size, i_log_build_size, i_log_key_range_factor, i_log_num_batches, i_log_probe_size, i_log_range_size, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,     probe_time_ms,  sort_time_ms
 3662121392, 176.0840044022,              1,         1461671472,  2147483648,         64,               25,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    348.1109436035, 67.8996231079
 1828662320,  85.1799250126,              1,          728435504,  1073741824,         64,               24,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   3943.2255859375,  0.0000000000
 1828662320,  90.9601789951,              1,          728435504,  1073741824,         64,               24,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    217.6794799805, 69.5996734619
  915158192,  42.6200506687,              1,          365042864,   536870912,         64,               23,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   3518.9577636719,  0.0000000000
  915158192,  45.7391879797,              1,          365042864,   536870912,         64,               23,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    198.5676666260, 69.1241287231
  460713776,  21.3219391704,              1,          185654192,   268435456,         64,               22,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   2813.1174804687,  0.0000000000
  460713776,  22.8950208783,              1,          185654192,   268435456,         64,               22,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    190.4315887451, 67.7993728638
  230203184,  10.7123520195,              1,           92671408,   134217728,         64,               21,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   2068.6555664062,  0.0000000000
  230203184,  11.4683903635,              1,           92671408,   134217728,         64,               21,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    173.9456787109, 67.6878265381
  114934576,   5.4187584519,              1,           46166704,    67108864,         64,               20,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   1425.9227783203,  0.0000000000
  114934576,   5.7355840802,              1,           46166704,    67108864,         64,               20,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    157.7478393555, 71.6335937500
   57931568,   2.6374335170,              1,           23545648,    33554432,         64,               19,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,    897.7470336914,  0.0000000000
   57931568,   2.7912192449,              1,           23545648,    33554432,         64,               19,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,    150.2339355469, 71.3051086426
 1903469055,  26.9710657299,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                0,      5,             0,            0, sorted_array,           32,    661.3420654297,  0.0000000000
 1903469055,  29.2730559707,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                0,      5,             0,            1, sorted_array,           32,     24.1806018829, 67.7660354614
 1903469055,  26.9859326720,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                2,      5,             0,            0, sorted_array,           32,   1053.6554687500,  0.0000000000
 1903469055,  29.2772480011,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                2,      5,             0,            1, sorted_array,           32,     28.9565055847, 67.7721527100
 1903469055,  26.9649857402,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                4,      5,             0,            0, sorted_array,           32,   2517.3990234375,  0.0000000000
 1903469055,  29.2760002911,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                4,      5,             0,            1, sorted_array,           32,     39.5379516602, 67.7858169556
 1903469055,  26.9716418862,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                6,      5,             0,            0, sorted_array,           32,   8189.9694335938,  0.0000000000
 1903469055,  29.2629825950,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                6,      5,             0,            1, sorted_array,           32,    121.5163574219, 67.8058883667
 1903469055,  26.9697023094,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                8,      5,             0,            0, sorted_array,           32,  30758.3996093750,  0.0000000000
 1903469055,  29.2606337845,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                8,      5,             0,            1, sorted_array,           32,    297.0486999512, 69.8839157104
 1903469055,  26.9842429519,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,               10,      5,             0,            0, sorted_array,           32, 120974.4937500000,  0.0000000000
 1903469055,  29.2487934232,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    761.5052490234, 69.9988159180
 1903469055,  26.9697025895,              1,          805306368,   268435456,         64,               26,                      2,                 0,               27,               10,      5,             0,            0, sorted_array,           32,  30707.4453125000,  0.0000000000
 1903469055,  29.2470270157,              1,          805306368,   268435456,         64,               26,                      2,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    226.4804412842, 69.7641082764
 1903469055,  26.9807548344,              1,          805306368,  1073741824,         64,               26,                      4,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   8160.9670898437,  0.0000000000
 1903469055,  29.2921024024,              1,          805306368,  1073741824,         64,               26,                      4,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     81.4151504517, 69.8775817871
 1903469055,  27.0124159217,              1,          805306368,  4294967296,         64,               26,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   2500.7130859375,  0.0000000000
 1903469055,  29.3924606264,              1,          805306368,  4294967296,         64,               26,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     33.5881523132, 70.1400772095
 1903469055,  26.9215807617,              1,          805306368, 17179869184,         64,               26,                      8,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   1042.8618164062,  0.0000000000
 1903469055,  29.2930426002,              1,          805306368, 17179869184,         64,               26,                      8,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     29.0547580719, 69.9833068848
 1903469055,  26.8874880850,              1,          805306368, 68719476736,         64,               26,                     10,                 0,               27,               10,      5,             0,            0, sorted_array,           32,    656.8673217773,  0.0000000000
 1903469055,  29.2765952587,              1,          805306368, 68719476736,         64,               26,                     10,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     25.9958080292, 69.9329650879
  951742975,  13.5399615377,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   2434.1322265625,  0.0000000000
  951742975,  14.7156097084,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     22.9112892151, 67.9825683594
  475879935,   6.6843007743,              1,          201326592,  1073741824,         64,               24,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   2355.7550781250,  0.0000000000
  475879935,   7.3910080224,              1,          201326592,  1073741824,         64,               24,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     19.3022209167, 67.8535903931
  237948415,   3.3624192044,              1,          100663296,   536870912,         64,               23,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   2237.8512695313,  0.0000000000
  237948415,   3.7356671855,              1,          100663296,   536870912,         64,               23,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     17.7607547760, 70.2843841553
  118983167,   1.7373887889,              1,           50331648,   268435456,         64,               22,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   2050.3400390625,  0.0000000000
  118983167,   1.9053631857,              1,           50331648,   268435456,         64,               22,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     16.7764999390, 69.9820739746
   59500031,   0.9040576089,              1,           25165824,   134217728,         64,               21,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   1755.2433349609,  0.0000000000
   59500031,   0.9832447983,              1,           25165824,   134217728,         64,               21,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     16.0701248169, 71.2115905762
   29758975,   0.4943552004,              1,           12582912,    67108864,         64,               20,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   1296.8891845703,  0.0000000000
   29758975,   0.5266816081,              1,           12582912,    67108864,         64,               20,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     15.4838850021, 71.2538040161
   14888447,   0.2878079988,              1,            6291456,    33554432,         64,               19,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,    416.7945190430,  0.0000000000
   14888447,   0.3004159942,              1,            6291456,    33554432,         64,               19,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,     15.0182334900, 71.4190658569
